out_name,frequency,units,long_name,standard_name,cell_methods,priority,comment
uas,1hr,m s-1,Eastward Near-Surface Wind,eastward_wind,area: mean time: point,CORE,
vas,mon,m s-1,Northward Near-Surface Wind,northward_wind,area: time: mean,CORE,
vas,day,m s-1,Northward Near-Surface Wind,northward_wind,area: time: mean,CORE,
vas,1hr,m s-1,Northward Near-Surface Wind,northward_wind,area: mean time: point,CORE,
clt,mon,%,Total Cloud Cover Percentage,cloud_area_fraction,area: time: mean,CORE,
clt,day,%,Total Cloud Cover Percentage,cloud_area_fraction,area: time: mean,CORE,
clt,1hr,%,Total Cloud Cover Percentage,cloud_area_fraction,area: time: mean,CORE,
rsds,mon,W m-2,Surface Downwelling Shortwave Radiation,surface_downwelling_shortwave_flux_in_air,area: time: mean,CORE,
rsds,day,W m-2,Surface Downwelling Shortwave Radiation,surface_downwelling_shortwave_flux_in_air,area: time: mean,CORE,
rsds,1hr,W m-2,Surface Downwelling Shortwave Radiation,surface_downwelling_shortwave_flux_in_air,area: time: mean,CORE,
rlds,mon,W m-2,Surface Downwelling Longwave Radiation,surface_downwelling_longwave_flux_in_air,area: time: mean,CORE,
rlds,day,W m-2,Surface Downwelling Longwave Radiation,surface_downwelling_longwave_flux_in_air,area: time: mean,CORE,
rlds,1hr,W m-2,Surface Downwelling Longwave Radiation,surface_downwelling_longwave_flux_in_air,area: time: mean,CORE,
orog,fx,m,Surface Altitude,surface_altitude,area: mean,CORE,
sftlf,fx,%,Percentage of the Grid Cell Occupied by Land,land_area_fraction,area: mean,CORE,
ts,mon,K,Surface Temperature,surface_temperature,area: time: mean,TIER1,
ts,day,K,Surface Temperature,surface_temperature,area: time: mean,TIER1,
ts,1hr,K,Surface Temperature,surface_temperature,area: mean time: point,TIER1,
tsl,mon,K,Temperature of Soil,soil_temperature,area: mean where land time: mean,TIER1,Temperature of each soil layer (3D variable). Reported as missing for grid cells with no land.
tsl,day,K,Temperature of Soil,soil_temperature,area: mean where land time: mean,TIER1,Temperature of each soil layer (3D variable). Reported as missing for grid cells with no land.
tsl,6hr,K,Temperature of Soil,soil_temperature,area: mean where land time: point,TIER1,Temperature of each soil layer (3D variable). Reported as missing for grid cells with no land.
prc,mon,kg m-2 s-1,Convective Precipitation,convective_precipitation_flux,area: time: mean,TIER1,
prc,day,kg m-2 s-1,Convective Precipitation,convective_precipitation_flux,area: time: mean,TIER1,
prc,1hr,kg m-2 s-1,Convective Precipitation,convective_precipitation_flux,area: time: mean,TIER1,
prhmax,day,kg m-2 s-1,Daily Maximum Hourly Precipitation Rate,precipitation_flux,area: mean time: mean within hours time: maximum over hours,TIER1,Defined as maximum of the precipitation rate averaged over the whole hour.
prsn,mon,kg m-2 s-1,Snowfall Flux,snowfall_flux,area: time: mean,TIER1,
prsn,day,kg m-2 s-1,Snowfall Flux,snowfall_flux,area: time: mean,TIER1,
prsn,1hr,kg m-2 s-1,Snowfall Flux,snowfall_flux,area: time: mean,TIER1,
mrros,mon,kg m-2 s-1,Surface Runoff,surface_runoff_flux,area: mean where land time: mean,TIER1,
mrros,day,kg m-2 s-1,Surface Runoff,surface_runoff_flux,area: mean where land time: mean,TIER1,
mrros,6hr,kg m-2 s-1,Surface Runoff,surface_runoff_flux,area: mean where land time: mean,TIER1,
mrro,mon,kg m-2 s-1,Total Runoff,runoff_flux,area: mean where land time: mean,TIER1,
mrro,day,kg m-2 s-1,Total Runoff,runoff_flux,area: mean where land time: mean,TIER1,
mrro,6hr,kg m-2 s-1,Total Runoff,runoff_flux,area: mean where land time: mean,TIER1,
snm,mon,kg m-2 s-1,Surface Snow Melt,surface_snow_melt_flux,area: mean where land time: mean,TIER1,
snm,day,kg m-2 s-1,Surface Snow Melt,surface_snow_melt_flux,area: mean where land time: mean,TIER1,
snm,6hr,kg m-2 s-1,Surface Snow Melt,surface_snow_melt_flux,area: mean where land time: mean,TIER1,
tauu,mon,Pa,Surface Downward Eastward Wind Stress,surface_downward_eastward_stress,area: time: mean,TIER1,
tauu,day,Pa,Surface Downward Eastward Wind Stress,surface_downward_eastward_stress,area: time: mean,TIER1,
tauu,1hr,Pa,Surface Downward Eastward Wind Stress,surface_downward_eastward_stress,area: time: mean,TIER1,
tauv,mon,Pa,Surface Downward Northward Wind Stress,surface_downward_northward_stress,area: time: mean,TIER1,
tauv,day,Pa,Surface Downward Northward Wind Stress,surface_downward_northward_stress,area: time: mean,TIER1,
tauv,1hr,Pa,Surface Downward Northward Wind Stress,surface_downward_northward_stress,area: time: mean,TIER1,
sfcWindmax,mon,m s-1,Daily Maximum Near-Surface Wind Speed,wind_speed,area: mean time: maximum within days time: mean over days,TIER1,Maximum from all integrated time steps per day
sfcWindmax,day,m s-1,Daily Maximum Near-Surface Wind Speed,wind_speed,area: mean time: maximum,TIER1,Maximum from all integrated time steps per day
sund,mon,s,Daily Duration of Sunshine,duration_of_sunshine,time: sum within days time: mean over days,TIER1,"The WMO definition of sunshine is that the surface incident radiative flux from the solar beam (i.e. excluding diffuse skylight) exceeds 120 W m-2. ""Duration"" is the length of time for which a condition holds."
sund,day,s,Daily Duration of Sunshine,duration_of_sunshine,time: sum,TIER1,"The WMO definition of sunshine is that the surface incident radiative flux from the solar beam (i.e. excluding diffuse skylight) exceeds 120 W m-2. ""Duration"" is the length of time for which a condition holds."
rsdsdir,mon,W m-2,Surface Direct Downwelling Shortwave Radiation,surface_direct_downwelling_shortwave_flux_in_air,area: time: mean,TIER1,
rsdsdir,day,W m-2,Surface Direct Downwelling Shortwave Radiation,surface_direct_downwelling_shortwave_flux_in_air,area: time: mean,TIER1,
rsdsdir,1hr,W m-2,Surface Direct Downwelling Shortwave Radiation,surface_direct_downwelling_shortwave_flux_in_air,area: time: mean,TIER1,
rsus,mon,W m-2,Surface Upwelling Shortwave Radiation,surface_upwelling_shortwave_flux_in_air,area: time: mean,TIER1,
rsus,day,W m-2,Surface Upwelling Shortwave Radiation,surface_upwelling_shortwave_flux_in_air,area: time: mean,TIER1,
rsus,1hr,W m-2,Surface Upwelling Shortwave Radiation,surface_upwelling_shortwave_flux_in_air,area: time: mean,TIER1,
rlus,mon,W m-2,Surface Upwelling Longwave Radiation,surface_upwelling_longwave_flux_in_air,area: time: mean,TIER1,
rlus,day,W m-2,Surface Upwelling Longwave Radiation,surface_upwelling_longwave_flux_in_air,area: time: mean,TIER1,
rlus,1hr,W m-2,Surface Upwelling Longwave Radiation,surface_upwelling_longwave_flux_in_air,area: time: mean,TIER1,
rlut,mon,W m-2,TOA Outgoing Longwave Radiation,toa_outgoing_longwave_flux,area: time: mean,TIER1,
rlut,day,W m-2,TOA Outgoing Longwave Radiation,toa_outgoing_longwave_flux,area: time: mean,TIER1,
rlut,1hr,W m-2,TOA Outgoing Longwave Radiation,toa_outgoing_longwave_flux,area: time: mean,TIER1,
rsdt,mon,W m-2,TOA Incident Shortwave Radiation,toa_incoming_shortwave_flux,area: time: mean,TIER1,
rsdt,day,W m-2,TOA Incident Shortwave Radiation,toa_incoming_shortwave_flux,area: time: mean,TIER1,
rsdt,1hr,W m-2,TOA Incident Shortwave Radiation,toa_incoming_shortwave_flux,area: time: mean,TIER1,
rsut,mon,W m-2,TOA Outgoing Shortwave Radiation,toa_outgoing_shortwave_flux,area: time: mean,TIER1,
rsut,day,W m-2,TOA Outgoing Shortwave Radiation,toa_outgoing_shortwave_flux,area: time: mean,TIER1,
rsut,1hr,W m-2,TOA Outgoing Shortwave Radiation,toa_outgoing_shortwave_flux,area: time: mean,TIER1,
hfls,mon,W m-2,Surface Upward Latent Heat Flux,surface_upward_latent_heat_flux,area: time: mean,TIER1,
hfls,day,W m-2,Surface Upward Latent Heat Flux,surface_upward_latent_heat_flux,area: time: mean,TIER1,
hfls,1hr,W m-2,Surface Upward Latent Heat Flux,surface_upward_latent_heat_flux,area: time: mean,TIER1,
hfss,mon,W m-2,Surface Upward Sensible Heat Flux,surface_upward_sensible_heat_flux,area: time: mean,TIER1,
hfss,day,W m-2,Surface Upward Sensible Heat Flux,surface_upward_sensible_heat_flux,area: time: mean,TIER1,
hfss,1hr,W m-2,Surface Upward Sensible Heat Flux,surface_upward_sensible_heat_flux,area: time: mean,TIER1,
mrfso,mon,kg m-2,Soil Frozen Water Content,soil_frozen_water_content,area: mean where land time: mean,TIER1,"The mass of frozen water per unit area, summed over all soil layers. Reported as missing for grid cells with no land."
mrfso,day,kg m-2,Soil Frozen Water Content,soil_frozen_water_content,area: mean where land time: mean,TIER1,"The mass of frozen water per unit area, summed over all soil layers. Reported as missing for grid cells with no land."
mrfso,6hr,kg m-2,Soil Frozen Water Content,soil_frozen_water_content,area: mean where land time: point,TIER1,"The mass of frozen water per unit area, summed over all soil layers. Reported as missing for grid cells with no land."
mrfsos,mon,kg m-2,Frozen Water Content in Upper Portion of Soil Column,frozen_water_content_of_soil_layer,area: time: mean,TIER1,The mass of frosen water  in the upper 10cm of the soil layer. Reported as missing for grid cells with no land. (not in CMIP)
mrfsos,day,kg m-2,Frozen Water Content in Upper Portion of Soil Column,frozen_water_content_of_soil_layer,area: time: mean,TIER1,The mass of frosen water  in the upper 10cm of the soil layer. Reported as missing for grid cells with no land. (not in CMIP)
mrfsos,1hr,kg m-2,Frozen Water Content in Upper Portion of Soil Column,frozen_water_content_of_soil_layer,area: mean time: point,TIER1,The mass of frosen water  in the upper 10cm of the soil layer. Reported as missing for grid cells with no land. (not in CMIP)
mrsfl,mon,kg m-2,Frozen Water Content of Soil Layer,frozen_water_content_of_soil_layer,area: mean where land time: mean,TIER1,"The mass of frosen water in each soil layer (3D variable). Reported as missing for grid cells with no land. (not in CMIP) [mrfsol -> mrsfl, 2022.09.22, https://github.com/WCRP-CORDEX/cordex-cmip6-data-request/issues/2 ]"
mrsfl,day,kg m-2,Frozen Water Content of Soil Layer,frozen_water_content_of_soil_layer,area: mean where land time: mean,TIER1,"The mass of frosen water in each soil layer (3D variable). Reported as missing for grid cells with no land. (not in CMIP) [mrfsol -> mrsfl, 2022.09.22, https://github.com/WCRP-CORDEX/cordex-cmip6-data-request/issues/2 ]"
mrsfl,6hr,kg m-2,Frozen Water Content of Soil Layer,frozen_water_content_of_soil_layer,area: mean where land time: point,TIER1,"The mass of frosen water in each soil layer (3D variable). Reported as missing for grid cells with no land. (not in CMIP) [mrfsol -> mrsfl, 2022.09.22, https://github.com/WCRP-CORDEX/cordex-cmip6-data-request/issues/2 ]"
mrso,mon,kg m-2,Total Soil Moisture Content,mass_content_of_water_in_soil,area: mean where land time: mean,TIER1,"The mass of water in all phases per unit area, summed over all soil layers."
mrso,day,kg m-2,Total Soil Moisture Content,mass_content_of_water_in_soil,area: mean where land time: mean,TIER1,"The mass of water in all phases per unit area, summed over all soil layers."
mrso,6hr,kg m-2,Total Soil Moisture Content,mass_content_of_water_in_soil,area: mean where land time: point,TIER1,"The mass of water in all phases per unit area, summed over all soil layers."
mrsos,mon,kg m-2,Moisture in Upper Portion of Soil Column,mass_content_of_water_in_soil_layer,area: mean where land time: mean,TIER1,The mass of water in all phases in the upper 10cm of the soil layer. Reported as missing for grid cells with no land.
mrsos,day,kg m-2,Moisture in Upper Portion of Soil Column,mass_content_of_water_in_soil_layer,area: mean where land time: mean,TIER1,The mass of water in all phases in the upper 10cm of the soil layer. Reported as missing for grid cells with no land.
mrsos,1hr,kg m-2,Moisture in Upper Portion of Soil Column,mass_content_of_water_in_soil_layer,area: mean where land time: point,TIER1,The mass of water in all phases in the upper 10cm of the soil layer. Reported as missing for grid cells with no land.
mrsol,mon,kg m-2,Total Water Content of Soil Layer,mass_content_of_water_in_soil_layer,area: mean where land time: mean,TIER1,The mass of water in all phases in each soil layer (3D variable). Reported as missing for grid cells with no land.
mrsol,day,kg m-2,Total Water Content of Soil Layer,mass_content_of_water_in_soil_layer,area: mean where land time: mean,TIER1,The mass of water in all phases in each soil layer (3D variable). Reported as missing for grid cells with no land.
mrsol,6hr,kg m-2,Total Water Content of Soil Layer,mass_content_of_water_in_soil_layer,area: mean where land time: point,TIER1,The mass of water in all phases in each soil layer (3D variable). Reported as missing for grid cells with no land.
snw,mon,kg m-2,Surface Snow Amount,surface_snow_amount,area: mean where land time: mean,TIER1,
snw,day,kg m-2,Surface Snow Amount,surface_snow_amount,area: mean where land time: mean,TIER1,
snw,6hr,kg m-2,Surface Snow Amount,surface_snow_amount,area: mean where land time: point,TIER1,
snc,mon,%,Snow Area Percentage,surface_snow_area_fraction,area: time: mean,TIER1,
snc,day,%,Snow Area Percentage,surface_snow_area_fraction,area: time: mean,TIER1,
snc,6hr,%,Snow Area Percentage,surface_snow_area_fraction,area: mean time: point,TIER1,
snd,mon,m,Snow Depth,surface_snow_thickness,area: mean where land time: mean,TIER1,
snd,day,m,Snow Depth,surface_snow_thickness,area: mean where land time: mean,TIER1,
snd,6hr,m,Snow Depth,surface_snow_thickness,area: mean where land time: point,TIER1,
siconca,mon,%,Sea-Ice Area Percentage (Atmospheric Grid),sea_ice_area_fraction,area: time: mean,TIER1,daily and monthly means
siconca,day,%,Sea-Ice Area Percentage (Atmospheric Grid),sea_ice_area_fraction,area: time: mean,TIER1,daily and monthly means
zmla,mon,m,Height of Boundary Layer,atmosphere_boundary_layer_thickness,area: time: mean,TIER1,
zmla,day,m,Height of Boundary Layer,atmosphere_boundary_layer_thickness,area: time: mean,TIER1,
zmla,1hr,m,Height of Boundary Layer,atmosphere_boundary_layer_thickness,area: mean time: point,TIER1,
prw,mon,kg m-2,Water Vapor Path,atmosphere_mass_content_of_water_vapor,area: time: mean,TIER1,
prw,day,kg m-2,Water Vapor Path,atmosphere_mass_content_of_water_vapor,area: time: mean,TIER1,
prw,1hr,kg m-2,Water Vapor Path,atmosphere_mass_content_of_water_vapor,area: mean time: point,TIER1,
clwvi,mon,kg m-2,Condensed Water Path,atmosphere_mass_content_of_cloud_condensed_water,area: time: mean,TIER1,
clwvi,day,kg m-2,Condensed Water Path,atmosphere_mass_content_of_cloud_condensed_water,area: time: mean,TIER1,
clwvi,1hr,kg m-2,Condensed Water Path,atmosphere_mass_content_of_cloud_condensed_water,area: mean time: point,TIER1,
clivi,mon,kg m-2,Ice Water Path,atmosphere_mass_content_of_cloud_ice,area: time: mean,TIER1,
clivi,day,kg m-2,Ice Water Path,atmosphere_mass_content_of_cloud_ice,area: time: mean,TIER1,
clivi,1hr,kg m-2,Ice Water Path,atmosphere_mass_content_of_cloud_ice,area: mean time: point,TIER1,
ua1000,mon,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua1000,day,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua1000,6hr,m s-1,Eastward Wind,eastward_wind,area: mean time: point,TIER1,
ua925,mon,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua925,day,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua925,6hr,m s-1,Eastward Wind,eastward_wind,area: mean time: point,TIER1,
ua850,mon,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua850,day,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua850,6hr,m s-1,Eastward Wind,eastward_wind,area: mean time: point,TIER1,
ua700,mon,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua700,day,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua700,6hr,m s-1,Eastward Wind,eastward_wind,area: mean time: point,TIER1,
ua600,mon,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua600,day,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua600,6hr,m s-1,Eastward Wind,eastward_wind,area: mean time: point,TIER1,
ua500,mon,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua500,day,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua500,6hr,m s-1,Eastward Wind,eastward_wind,area: mean time: point,TIER1,
ua400,mon,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua400,day,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua400,6hr,m s-1,Eastward Wind,eastward_wind,area: mean time: point,TIER1,
ua300,mon,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua300,day,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua300,6hr,m s-1,Eastward Wind,eastward_wind,area: mean time: point,TIER1,
ua250,mon,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua250,day,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua250,6hr,m s-1,Eastward Wind,eastward_wind,area: mean time: point,TIER1,
ua200,mon,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua200,day,m s-1,Eastward Wind,eastward_wind,area: time: mean,TIER1,
ua200,6hr,m s-1,Eastward Wind,eastward_wind,area: mean time: point,TIER1,
va1000,mon,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va1000,day,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va1000,6hr,m s-1,Northward Wind,northward_wind,area: mean time: point,TIER1,
va925,mon,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va925,day,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va925,6hr,m s-1,Northward Wind,northward_wind,area: mean time: point,TIER1,
va850,mon,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va850,day,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va850,6hr,m s-1,Northward Wind,northward_wind,area: mean time: point,TIER1,
va700,mon,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va700,day,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va700,6hr,m s-1,Northward Wind,northward_wind,area: mean time: point,TIER1,
va600,mon,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va600,day,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va600,6hr,m s-1,Northward Wind,northward_wind,area: mean time: point,TIER1,
va500,mon,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va500,day,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va500,6hr,m s-1,Northward Wind,northward_wind,area: mean time: point,TIER1,
va400,mon,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va400,day,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va400,6hr,m s-1,Northward Wind,northward_wind,area: mean time: point,TIER1,
va300,mon,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va300,day,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va300,6hr,m s-1,Northward Wind,northward_wind,area: mean time: point,TIER1,
va250,mon,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va250,day,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va250,6hr,m s-1,Northward Wind,northward_wind,area: mean time: point,TIER1,
va200,mon,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va200,day,m s-1,Northward Wind,northward_wind,area: time: mean,TIER1,
va200,6hr,m s-1,Northward Wind,northward_wind,area: mean time: point,TIER1,
ta1000,mon,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta1000,day,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta1000,6hr,K,Air Temperature,air_temperature,area: mean time: point,TIER1,
ta925,mon,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta925,day,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta925,6hr,K,Air Temperature,air_temperature,area: mean time: point,TIER1,
ta850,mon,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta850,day,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta850,6hr,K,Air Temperature,air_temperature,area: mean time: point,TIER1,
ta700,mon,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta700,day,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta700,6hr,K,Air Temperature,air_temperature,area: mean time: point,TIER1,
ta600,mon,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta600,day,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta600,6hr,K,Air Temperature,air_temperature,area: mean time: point,TIER1,
ta500,mon,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta500,day,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta500,6hr,K,Air Temperature,air_temperature,area: mean time: point,TIER1,
ta400,mon,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta400,day,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta400,6hr,K,Air Temperature,air_temperature,area: mean time: point,TIER1,
ta300,mon,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta300,day,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta300,6hr,K,Air Temperature,air_temperature,area: mean time: point,TIER1,
ta250,mon,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta250,day,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta250,6hr,K,Air Temperature,air_temperature,area: mean time: point,TIER1,
ta200,mon,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta200,day,K,Air Temperature,air_temperature,area: time: mean,TIER1,
ta200,6hr,K,Air Temperature,air_temperature,area: mean time: point,TIER1,
hus1000,mon,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus1000,day,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus1000,6hr,1,Specific Humidity,specific_humidity,area: mean time: point,TIER1,
hus925,mon,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus925,day,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus925,6hr,1,Specific Humidity,specific_humidity,area: mean time: point,TIER1,
hus850,mon,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus850,day,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus850,6hr,1,Specific Humidity,specific_humidity,area: mean time: point,TIER1,
hus700,mon,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus700,day,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus700,6hr,1,Specific Humidity,specific_humidity,area: mean time: point,TIER1,
hus600,mon,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus600,day,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus600,6hr,1,Specific Humidity,specific_humidity,area: mean time: point,TIER1,
hus500,mon,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus500,day,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus500,6hr,1,Specific Humidity,specific_humidity,area: mean time: point,TIER1,
hus400,mon,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus400,day,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus400,6hr,1,Specific Humidity,specific_humidity,area: mean time: point,TIER1,
hus300,mon,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus300,day,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus300,6hr,1,Specific Humidity,specific_humidity,area: mean time: point,TIER1,
hus250,mon,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus250,day,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus250,6hr,1,Specific Humidity,specific_humidity,area: mean time: point,TIER1,
hus200,mon,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus200,day,1,Specific Humidity,specific_humidity,area: time: mean,TIER1,
hus200,6hr,1,Specific Humidity,specific_humidity,area: mean time: point,TIER1,
zg1000,mon,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
zg1000,day,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
zg1000,6hr,m,Geopotential Height,geopotential_height,area: mean time: point,TIER1,
zg925,mon,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
zg925,day,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
zg925,6hr,m,Geopotential Height,geopotential_height,area: mean time: point,TIER1,
zg850,mon,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
zg850,day,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
zg850,6hr,m,Geopotential Height,geopotential_height,area: mean time: point,TIER1,
zg700,mon,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
zg700,day,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
zg700,6hr,m,Geopotential Height,geopotential_height,area: mean time: point,TIER1,
zg600,mon,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
zg600,day,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
zg600,6hr,m,Geopotential Height,geopotential_height,area: mean time: point,TIER1,
zg500,mon,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
zg500,day,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
zg500,6hr,m,Geopotential Height,geopotential_height,area: mean time: point,TIER1,
zg400,mon,m,Geopotential Height,geopotential_height,area: time: mean,TIER1,
